2	4	6	9	14	15	22	33	37	38	41	42	44	47	49	53	57	58	60	64	66	70	75	82	90	92	96	101	102	113	126	127	128	151	155	166	167	170	172	176	181	187	202	210	213	217	219	231	242	246	260	275	302	348	403	596	n_members	Family	S	X
0.1721311475409836	0.00819672131147541	0.00819672131147541	0.040983606557377046	0.02459016393442623	0.10655737704918032	0	0.02459016393442623	0.01639344262295082	0.04918032786885246	0.02459016393442623	0	0	0	0	0.00819672131147541	0	0.14754098360655737	0	0	0	0.00819672131147541	0	0	0.00819672131147541	0.00819672131147541	0.00819672131147541	0	0.03278688524590164	0	0	0	0.00819672131147541	0.00819672131147541	0.00819672131147541	0.02459016393442623	0.04918032786885246	0	0	0.09836065573770492	0.02459016393442623	0.00819672131147541	0	0.00819672131147541	0	0.02459016393442623	0.00819672131147541	0	0.00819672131147541	0	0.00819672131147541	0	0.00819672131147541	0.00819672131147541	0	0	122	Rhodobacteraceae	2.8746794015093924	17.71974228808519
0.08196721311475409	0	0	0.5081967213114754	0	0	0	0	0	0	0.03278688524590164	0	0	0	0	0.01639344262295082	0.01639344262295082	0	0	0.08196721311475409	0.01639344262295082	0	0	0	0.03278688524590164	0	0	0	0.01639344262295082	0.01639344262295082	0.01639344262295082	0.03278688524590164	0	0	0	0	0.04918032786885246	0	0	0	0	0	0	0	0.01639344262295082	0	0	0	0	0.03278688524590164	0	0	0	0	0.03278688524590164	0	61	Saprospiraceae	1.9342297472063552	6.918712844554896
0.38	0	0	0.04	0.02	0	0	0	0	0.02	0.02	0	0	0	0.02	0	0	0.04	0	0.02	0	0.02	0	0	0	0.06	0.08	0	0	0	0.04	0	0	0	0	0	0.02	0.06	0	0	0.02	0	0	0	0.02	0	0.02	0	0	0	0.02	0	0.04	0.02	0.02	0	50	Flavobacteriaceae	2.439495620925543	11.467255440239196
0.2857142857142857	0	0.023809523809523808	0.35714285714285715	0	0	0	0	0	0	0.047619047619047616	0	0.023809523809523808	0	0	0.023809523809523808	0	0	0.07142857142857142	0.07142857142857142	0.023809523809523808	0.023809523809523808	0	0	0	0	0	0	0	0	0	0	0	0.023809523809523808	0	0	0.023809523809523808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	Flammeovirgaceae	1.8705838823996135	6.492085907563664
0	0	0.125	0.5	0	0	0	0	0	0	0	0	0	0	0	0.025	0	0	0.025	0.075	0	0	0.025	0	0	0	0	0	0.075	0	0	0	0	0	0.05	0	0	0	0	0	0	0.025	0	0	0	0	0	0	0.025	0	0	0	0	0	0	0.05	40	Planctomycetaceae	1.7557270169264672	5.787653935160076
0.3611111111111111	0	0	0.19444444444444445	0	0.1111111111111111	0	0	0.05555555555555555	0	0.08333333333333333	0	0	0	0	0	0	0.027777777777777776	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1111111111111111	0	0	0	0.027777777777777776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027777777777777776	0	36	Oceanospirillaceae	1.840791193831929	6.301522014558833
0.45714285714285713	0	0	0	0	0.11428571428571428	0	0	0.08571428571428572	0	0.17142857142857143	0	0.02857142857142857	0	0	0.02857142857142857	0	0.02857142857142857	0	0	0	0.08571428571428572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	Colwelliaceae	1.6339529886981836	5.124090207090807
0.058823529411764705	0	0.029411764705882353	0.20588235294117646	0.029411764705882353	0.029411764705882353	0	0	0	0.029411764705882353	0	0.029411764705882353	0	0	0	0.029411764705882353	0	0.08823529411764706	0	0.029411764705882353	0	0	0	0	0	0	0	0	0.08823529411764706	0	0.08823529411764706	0	0	0	0	0	0.029411764705882353	0.029411764705882353	0.029411764705882353	0	0.029411764705882353	0.029411764705882353	0	0	0	0.029411764705882353	0	0	0	0.029411764705882353	0	0	0.029411764705882353	0.029411764705882353	0	0	34	Alteromonadaceae	2.794149465718512	16.348717693222692
0.5517241379310345	0	0.034482758620689655	0.1724137931034483	0	0.034482758620689655	0	0	0	0	0.034482758620689655	0	0.034482758620689655	0	0	0	0	0	0	0	0	0.06896551724137931	0	0	0	0.034482758620689655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.034482758620689655	0	0	0	0	0	0	0	0	0	0	0	0	0	29	Cryomorphaceae	1.5122991582924432	4.537150438573445
0	0	0.047619047619047616	0.19047619047619047	0	0	0	0	0	0	0	0.047619047619047616	0	0	0	0	0	0.09523809523809523	0	0	0.09523809523809523	0	0	0.047619047619047616	0	0	0	0.047619047619047616	0.14285714285714285	0.047619047619047616	0	0	0	0	0	0	0.14285714285714285	0	0	0	0	0	0	0	0	0.047619047619047616	0	0	0	0	0	0.047619047619047616	0	0	0	0	21	Thioalkalispiraceae	2.3345491092125656	10.324803520892939
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	Porphyromonadaceae	-0	1
0.8666666666666667	0	0	0.06666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	Campylobacteraceae	0.48509409130221154	1.6243278367756078
0	0	0	0	0	0	0	0	0	0.06666666666666667	0	0	0	0	0.06666666666666667	0	0	0.13333333333333333	0	0	0	0.06666666666666667	0.06666666666666667	0.06666666666666667	0	0	0	0.26666666666666666	0.13333333333333333	0	0	0	0	0	0	0	0	0	0	0	0.06666666666666667	0	0	0	0	0	0	0	0	0	0.06666666666666667	0	0	0	0	0	15	Halioglobus	2.1535324566542537	8.615237662477762
0.38461538461538464	0	0	0.23076923076923078	0	0	0	0	0	0	0	0	0	0	0	0.07692307692307693	0	0	0.07692307692307693	0	0	0.07692307692307693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07692307692307693	0	0	0	0	0	0	0	0	0.07692307692307693	0	0	0	0	0	0	0	0	13	Desulfobacteraceae	1.69240886298655	5.432551227837025
0.46153846153846156	0	0	0.15384615384615385	0	0	0	0	0	0	0	0	0	0.07692307692307693	0	0	0	0	0	0	0	0.07692307692307693	0.07692307692307693	0	0	0	0	0	0.15384615384615385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	Prolixibacteraceae	1.5247073930301436	4.593799194967061
0.5	0	0	0.16666666666666666	0	0	0	0	0	0	0.08333333333333333	0	0.08333333333333333	0	0	0.08333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08333333333333333	0	0	0	0	0	0	12	Cytophagaceae	1.4735023850806486	4.364494543886885
0.25	0.08333333333333333	0.08333333333333333	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08333333333333333	0	0	0	0.08333333333333333	0	0	0.08333333333333333	0	0	0	0	12	Verrucomicrobiaceae	1.9356005054539454	6.928203230275509
0.16666666666666666	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08333333333333333	0	0	0	0	0	0	0	0.08333333333333333	0	0	0.08333333333333333	0.08333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	Ectothiorhodospiraceae	1.4735023850806486	4.364494543886885
0	0	0	0.6363636363636364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09090909090909091	0	0	0	0	0	0	0	0	0.09090909090909091	0	0	0	0.18181818181818182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	Anaerolineaceae	1.0335620542068176	2.8110611744415355
0	0	0	0.18181818181818182	0	0	0	0	0	0	0.45454545454545453	0	0	0	0	0	0	0	0.09090909090909091	0	0	0	0	0	0.09090909090909091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18181818181818182	0	0	0	0	0	0	0	0	11	Candidatus Carsonella	1.4142790651247086	4.113519816825184
0.2	0	0	0	0	0.1	0	0	0	0	0	0.1	0	0	0	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0.1	0	0.1	0	0	0	0	0	10	Desulfobulbaceae	1.8343719702816237	6.261200690295415
0.1	0	0	0.3	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	Alteromonadales	1.1682824501765625	3.216463455324144
0.3333333333333333	0	0	0.2222222222222222	0	0	0	0	0	0	0.1111111111111111	0	0	0	0	0	0	0	0	0	0	0.1111111111111111	0	0	0.1111111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1111111111111111	0	0	0	0	0	0	0	0	0	0	0	0	9	Hyphomonadaceae	1.6769877743224173	5.349418023423783
0.3333333333333333	0	0	0.1111111111111111	0	0.1111111111111111	0	0	0	0.1111111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1111111111111111	0	0.1111111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1111111111111111	0	0	0	0	0	0	0	0	0	9	Phyllobacteriaceae	1.8310204811135162	6.240251469155713
0.875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	Helicobacteraceae	0.37677016125643675	1.4575692649810903
0.125	0	0	0.125	0	0	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0	0.125	0.125	0	0	0	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0	0	0	8	Pseudomonadales	2.0794415416798357	7.999999999999998
0.25	0	0	0.125	0	0	0	0	0	0	0.25	0	0	0	0	0	0	0	0	0.125	0	0.125	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	Polyangiaceae	1.732867951399863	5.656854249492379
0	0	0.25	0.625	0	0	0	0	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	Candidatus Brocadiaceae	0.9002560512685369	2.4602329762891006
0	0	0.125	0.25	0	0	0	0	0	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0.125	8	Rhodothermaceae	1.9061547465398494	6.727171322029715
0	0	0	0.125	0	0	0	0.125	0	0	0.125	0	0	0	0	0.125	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0	0	0.125	0	0	0	0	0	0	8	Chloroplast	2.0794415416798357	7.999999999999998
0	0	0	0.7142857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2857142857142857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	Nannocystaceae	0.5982695885852573	1.8189685116531733
0	0	0	0.5714285714285714	0	0	0	0	0	0	0	0	0	0	0	0.14285714285714285	0	0	0.14285714285714285	0	0	0	0	0	0.14285714285714285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	Kofleriaceae	1.1537419427010902	3.1700328249236738
0.5	0	0	0	0	0	0	0	0	0	0.3333333333333333	0	0	0	0	0	0	0	0.16666666666666666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	Clostridiales	1.0114042647073518	2.7494592739972052
0.16666666666666666	0	0.16666666666666666	0.16666666666666666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16666666666666666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16666666666666666	0	0	0	0.16666666666666666	6	Arenicellaceae	1.791759469228055	6
0	0	0	0.8333333333333334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16666666666666666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	Tepidisphaeraceae	0.45056120886630463	1.5691925832141966
0.4	0	0	0	0	0	0.2	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	Vibrionaceae	1.3321790402101223	3.7892914162759954
0.6	0	0	0	0	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	Thiotrichaceae	0.6730116670092565	1.9601317042077895
0	0	0	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	Syntrophaceae	0.6730116670092565	1.9601317042077895
0	0	0	0.4	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	Thiolapillus	1.3321790402101223	3.7892914162759954
0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	Cocleimonas	1.6094379124341005	5.000000000000001
0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0.2	0	0	0	0	0.2	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	5	Chromatiaceae	1.6094379124341005	5.000000000000001
0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	Methylococcaceae	1.0397207708399179	2.82842712474619
0.75	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	Clostridiaceae 3	0.5623351446188083	1.7547653506033232
0.5	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	Chitinophagaceae	0.6931471805599453	2
0	0.25	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	Rhodospirillaceae	1.0397207708399179	2.82842712474619
0	0	0	0.5	0	0	0	0	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	4	Desulfuromonadaceae	1.0397207708399179	2.82842712474619
0	0	0	0.75	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	Phycisphaeraceae	0.5623351446188083	1.7547653506033232
0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	4	Oceanospirillales	1.0397207708399179	2.82842712474619
0	0	0	0.5	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	Spongiibacter	1.0397207708399179	2.82842712474619
0	0	0	0.5	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	Sandaracinaceae	1.0397207708399179	2.82842712474619
0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0	0	0	0	0	0	4	Shewanellaceae	1.0397207708399179	2.82842712474619
0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	Bradymonadaceae	-0	1
